Client_IP,Server_IP,Timestamp,TCP_Sequence_Number,TCP_Retranmission_Count,TCP_Flag_Info,RLC_Timestamp(first_mapped),RLC_Sequence_Number_and_Retransmission_Count,HTTP_Type,Note
21.150.255.211,173.194.33.28,2013 Sep 13  01:24:150.205,253771862,0,ACK,2013 Sep 13  01:24:070.260,13:0,DATA,
21.150.255.211,173.194.33.28,2013 Sep 13  01:24:150.290,253771862,0,ACK/PSH,2013 Sep 13  01:23:380.021,509:0,DATA,
21.150.255.211,173.194.33.28,2013 Sep 13  01:24:160.885,253771889,0,ACK/FIN,2013 Sep 13  01:24:070.260,13:0,DATA,
21.150.255.211,173.194.33.28,2013 Sep 13  01:25:400.560,342392782,0,ACK/SYN,2013 Sep 13  01:25:400.390,128:0/129:0/130:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.28,2013 Sep 13  01:25:400.610,342392782,0,ACK,2013 Sep 13  01:25:400.530,142:0/143:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.28,2013 Sep 13  01:25:400.790,342392782,0,ACK/PSH,2013 Sep 13  01:24:390.844,192:0,DATA,
21.150.255.211,173.194.33.28,2013 Sep 13  01:25:430.630,342392809,0,ACK/FIN,2013 Sep 13  01:25:420.590,279:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.466,240508229,0,ACK/SYN,2013 Sep 13  01:05:550.435,771:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.565,240508229,0,ACK,2013 Sep 13  01:05:550.093,655:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.595,240508229,0,ACK,2013 Sep 13  01:05:550.575,887:0/888:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.598,240508355,0,ACK,2013 Sep 13  01:05:550.595,899:0/900:0/901:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.598,240508481,0,ACK,2013 Sep 13  01:05:550.595,898:0/899:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.600,240508607,0,ACK,2013 Sep 13  01:05:550.598,903:0/904:0/905:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.600,240508733,0,ACK,2013 Sep 13  01:05:550.599,905:0/906:0/907:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.600,240508859,0,ACK/PSH,2013 Sep 13  01:05:550.595,898:0/899:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.601,240508985,0,ACK/PSH,2013 Sep 13  01:05:550.600,909:0/910:0/911:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.605,240509100,0,ACK,2013 Sep 13  01:05:550.595,898:0/899:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.605,240509226,0,ACK,2013 Sep 13  01:05:550.595,898:0/899:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.605,240509352,0,ACK/PSH,2013 Sep 13  01:05:540.083,312:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.608,240509363,0,ACK,2013 Sep 13  01:05:550.595,898:0/899:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.609,240509489,0,ACK/PSH,2013 Sep 13  01:05:550.608,918:0/919:0/920:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:550.645,240509615,0,ACK/PSH,2013 Sep 13  01:05:080.245,27:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:05:570.913,240509677,0,ACK/FIN,2013 Sep 13  01:05:570.803,957:0/958:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:19:040.698,38008022,0,ACK/SYN,2013 Sep 13  01:18:410.305,23:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:19:060.650,38008022,0,ACK,2013 Sep 13  01:18:410.305,23:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:19:060.650,38008022,0,ACK,2013 Sep 13  01:18:290.715,1328:0/0:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:19:060.660,38008022,0,ACK/PSH,2013 Sep 13  01:15:170.095,300:0/301:0/302:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:19:060.660,38008137,0,ACK/FIN,2013 Sep 13  01:19:060.650,0:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:20:340.745,347512246,0,ACK/SYN,2013 Sep 13  01:20:080.860,93:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:20:340.746,296113652,0,ACK/SYN,2013 Sep 13  01:20:080.860,93:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:20:360.010,347512246,0,ACK,2013 Sep 13  01:20:060.810,92:0/93:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:20:360.020,347512246,0,ACK/PSH,2013 Sep 13  01:15:170.095,300:0/301:0/302:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:20:360.830,296113652,0,ACK/FIN,2013 Sep 13  01:20:360.690,56:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:22:010.310,80091515,0,ACK/SYN,2013 Sep 13  01:22:010.150,0:0/1:0/2:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:22:010.330,275760563,0,ACK/SYN,2013 Sep 13  01:22:010.320,4:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:22:010.440,80091515,0,ACK,N/A,N/A,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:22:010.549,80091515,0,ACK/PSH,2013 Sep 13  01:20:360.010,0:0/1:0/2:0/3:0/4:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:22:020.213,80091630,0,ACK/PSH,2013 Sep 13  01:20:360.010,0:0/1:0/2:0/3:0/4:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:22:030.504,275760563,0,ACK/FIN,2013 Sep 13  01:22:030.403,253:0/254:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:22:040.360,80091745,0,ACK/FIN,2013 Sep 13  01:22:030.550,297:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:270.910,110149900,0,ACK/SYN,2013 Sep 13  01:23:270.460,33:0/34:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:270.971,110149900,0,ACK,2013 Sep 13  01:23:270.520,34:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:280.034,110149900,0,ACK/PSH,2013 Sep 13  01:23:280.033,39:0/40:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:290.971,110150015,0,ACK,2013 Sep 13  01:23:270.973,38:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:300.011,110150015,0,ACK/PSH,2013 Sep 13  01:23:300.004,44:0/45:0/46:0/47:0/48:0/49:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:330.090,110150130,0,ACK/FIN,2013 Sep 13  01:23:330.083,189:0/190:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:360.151,46677611,0,ACK/SYN,2013 Sep 13  01:23:350.701,313:0/314:0/315:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:360.241,46677611,0,ACK,2013 Sep 13  01:23:360.150,333:0/334:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:360.283,46677611,0,ACK/PSH,2013 Sep 13  00:57:130.546,291:0/292:0,DATA,
21.150.255.211,173.194.33.26,2013 Sep 13  01:23:360.673,46677707,0,ACK/FIN,2013 Sep 13  01:23:360.671,342:0/343:0/344:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:54:470.415,3402359,0,ACK/SYN,2013 Sep 13  00:54:470.176,359:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:54:540.215,3402359,0,ACK,2013 Sep 13  00:54:520.145,584:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:54:570.116,3402359,0,ACK,2013 Sep 13  00:54:560.925,694:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:54:590.230,3402359,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:54:590.230,3402386,0,ACK/FIN,2013 Sep 13  00:54:580.765,725:0/726:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:54:590.415,3402386,0,ACK,2013 Sep 13  00:54:590.085,726:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:56:160.805,185917423,0,ACK/SYN,2013 Sep 13  00:56:150.215,71:0/72:0/73:0/74:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:56:160.865,51417462,0,ACK/SYN,2013 Sep 13  00:56:150.215,71:0/72:0/73:0/74:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:56:170.465,185917423,0,ACK,2013 Sep 13  00:56:160.805,171:0/172:0/173:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:56:170.905,185917423,0,ACK/PSH,2013 Sep 13  00:54:590.230,727:0/728:0/729:0/730:0/731:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:56:190.035,51417462,0,ACK/FIN,2013 Sep 13  00:56:190.006,244:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:56:210.105,185917450,0,ACK/FIN,2013 Sep 13  00:56:200.666,280:0/281:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.586,67222187,0,ACK/SYN,2013 Sep 13  00:57:080.055,97:0/98:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.645,67222187,0,ACK,2013 Sep 13  00:57:100.525,161:0/162:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.756,67222187,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.766,67222313,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.776,67222439,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.778,67222565,0,ACK,2013 Sep 13  00:57:100.776,177:0/178:0/179:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.786,67222691,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.788,67222817,0,ACK/PSH,2013 Sep 13  00:57:100.786,183:0/184:0/185:0/186:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.796,67222943,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.800,67223048,0,ACK,2013 Sep 13  00:57:100.796,189:0/190:0/191:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.806,67223174,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.810,67223300,0,ACK,2013 Sep 13  00:57:100.806,195:0/196:0/197:0/198:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.810,67223426,0,ACK/PSH,2013 Sep 13  00:57:100.809,197:0/198:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.810,67223447,0,ACK,2013 Sep 13  00:57:100.809,198:0/199:0/200:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.816,67223573,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.820,67223699,0,ACK,2013 Sep 13  00:57:100.816,203:0/204:0/205:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.820,67223825,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.820,67223951,0,ACK,2013 Sep 13  00:57:080.606,139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.826,67224077,0,ACK/PSH,2013 Sep 13  00:57:100.819,205:0/206:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.829,67224203,0,ACK,2013 Sep 13  00:57:100.819,205:0/206:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.831,67224329,0,ACK,2013 Sep 13  00:57:100.829,214:0/215:0/216:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:100.831,67224455,0,ACK/PSH,2013 Sep 13  00:55:430.619,72:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:130.345,67224466,0,ACK/FIN,2013 Sep 13  00:57:120.395,284:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:470.375,43497719,0,ACK/SYN,2013 Sep 13  00:57:470.176,137:0/138:0/139:0/140:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:470.426,43497720,0,ACK,N/A,N/A,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:470.525,43497720,0,ACK/PSH,2013 Sep 13  00:57:340.399,98:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  00:57:490.896,43497747,0,ACK/FIN,2013 Sep 13  00:57:490.585,260:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.670,222394845,0,ACK/SYN,2013 Sep 13  01:22:030.301,243:0/244:0/245:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.743,222394845,0,ACK,2013 Sep 13  01:22:050.623,303:0/304:0/305:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.844,222394845,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.845,222394971,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.853,222395097,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.855,222395223,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.864,222395349,0,ACK,2013 Sep 13  01:22:050.855,319:0/320:0/321:0/322:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.865,222395475,0,ACK/PSH,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.870,222395601,0,ACK/PSH,2013 Sep 13  01:13:390.976,189:0/190:0/191:0/192:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.874,222395706,0,ACK,2013 Sep 13  01:22:050.870,327:0/328:0/329:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.884,222395832,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.884,222395958,0,ACK/PSH,2013 Sep 13  01:19:090.183,243:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.885,222395979,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.894,222396105,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.895,222396231,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.895,222396357,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.898,222396483,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.904,222396609,0,ACK/PSH,2013 Sep 13  01:22:050.898,345:0/346:0/347:0/348:0/349:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.905,222396735,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.908,222396861,0,ACK,2013 Sep 13  01:22:050.905,351:0/352:0/353:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.908,222396987,0,ACK,2013 Sep 13  01:22:050.843,311:0/312:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:050.908,222397113,0,ACK/PSH,2013 Sep 13  01:22:050.855,319:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:080.381,222397124,0,ACK/FIN,2013 Sep 13  01:22:080.370,391:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:080.650,222397124,0,ACK/FIN,2013 Sep 13  01:22:080.381,392:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.27,2013 Sep 13  01:22:080.701,222397124,0,RST,2013 Sep 13  01:22:080.670,394:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.181,121792663,0,ACK/SYN,2013 Sep 13  01:23:320.370,188:0/189:0/190:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.241,121792663,0,ACK,2013 Sep 13  01:23:330.171,193:0/194:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.344,121792663,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.359,121792789,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.361,121792915,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.368,121793041,0,ACK,2013 Sep 13  01:23:330.361,203:0/204:0/205:0/206:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.368,121793167,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.380,121793293,0,ACK/PSH,2013 Sep 13  01:23:330.368,208:0/209:0/210:0/211:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.380,121793419,0,ACK/PSH,2013 Sep 13  01:22:050.865,324:0/325:0/326:0/327:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.388,121793524,0,ACK,2013 Sep 13  01:23:330.380,214:0/215:0/216:0/217:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.388,121793650,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.388,121793776,0,ACK/PSH,2013 Sep 13  01:22:110.084,465:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.398,121793797,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.403,121793923,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.408,121794049,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.408,121794175,0,ACK/PSH,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.574,121794301,0,ACK,2013 Sep 13  01:23:330.343,196:0/197:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.575,121794427,0,ACK,2013 Sep 13  01:23:330.574,235:0/236:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.581,121794553,0,ACK,2013 Sep 13  01:23:330.574,235:0/236:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.581,121794679,0,ACK/PSH,2013 Sep 13  01:23:330.574,235:0/236:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.583,121794805,0,ACK,2013 Sep 13  01:23:330.574,235:0/236:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:330.583,121794931,0,ACK/PSH,2013 Sep 13  01:23:330.534,243:0/244:0/235:0/236:0,DATA,
21.150.255.211,173.194.33.27,2013 Sep 13  01:23:360.151,121794942,0,ACK/FIN,2013 Sep 13  01:23:360.150,333:0/334:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:04:410.854,399988496,0,ACK/SYN,2013 Sep 13  01:04:410.853,45:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:04:410.944,399988496,0,ACK,2013 Sep 13  01:04:410.763,42:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:04:420.055,399988496,0,ACK/PSH,2013 Sep 13  01:03:070.386,43:0/44:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:04:420.703,399988611,0,ACK,2013 Sep 13  01:04:410.944,46:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:04:420.785,399988611,0,ACK/PSH,2013 Sep 13  01:04:420.055,47:0/48:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:04:450.823,399988727,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.273,156824025,0,ACK/SYN,2013 Sep 13  01:05:550.435,771:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.373,156824025,0,ACK,N/A,N/A,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.423,156824025,0,ACK,2013 Sep 13  01:05:570.373,935:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.555,156824025,0,ACK,2013 Sep 13  01:05:550.595,898:0/899:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.555,156824151,0,ACK,2013 Sep 13  01:05:550.595,898:0/899:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.558,156824277,0,ACK,2013 Sep 13  01:05:570.555,937:0/938:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.565,156824403,0,ACK,2013 Sep 13  01:05:570.555,937:0/938:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.565,156824529,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.713,316119740,0,ACK/SYN,2013 Sep 13  01:05:570.703,954:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.803,316119740,0,ACK,2013 Sep 13  01:05:570.773,956:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:05:570.803,316119740,0,ACK/PSH,2013 Sep 13  01:04:460.698,329:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:06:010.124,316119757,0,ACK/FIN,2013 Sep 13  01:06:010.123,972:0/973:0/974:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:06:010.124,156824607,0,ACK/FIN,2013 Sep 13  01:06:010.123,972:0/973:0/974:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:350.894,316540288,0,ACK/SYN,2013 Sep 13  01:07:350.893,30:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:360.193,316540288,0,ACK,2013 Sep 13  01:07:340.744,1:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:360.326,316540288,0,ACK/PSH,2013 Sep 13  01:04:420.785,54:0/55:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:370.234,316540403,0,ACK,2013 Sep 13  01:07:360.193,31:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:370.324,316540403,0,ACK/PSH,2013 Sep 13  01:07:360.326,32:0/33:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:390.574,316540518,0,ACK/FIN,2013 Sep 13  01:07:390.404,84:0/85:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:390.824,316540518,0,ACK/FIN,2013 Sep 13  01:07:390.823,89:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:07:390.923,316540518,0,RST,2013 Sep 13  01:07:390.893,90:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:350.591,149679744,0,ACK/SYN,2013 Sep 13  01:23:350.540,294:0/295:0/296:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:350.591,382785039,0,ACK/SYN,2013 Sep 13  01:23:350.540,294:0/295:0/296:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:350.661,149679744,0,ACK,2013 Sep 13  01:23:350.640,305:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:350.680,382785039,0,ACK,2013 Sep 13  01:23:350.640,305:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:350.753,149679744,0,ACK/PSH,2013 Sep 13  01:19:100.710,346:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:350.781,382785039,0,ACK/PSH,2013 Sep 13  01:19:100.710,346:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:360.673,149679783,0,ACK/FIN,2013 Sep 13  01:23:360.671,342:0/343:0/344:0,DATA,
21.150.255.211,173.194.33.25,2013 Sep 13  01:23:360.673,382785078,0,ACK/FIN,2013 Sep 13  01:23:360.671,342:0/343:0/344:0,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:55:430.355,14344400,0,ACK/SYN,2013 Sep 13  00:55:430.088,25:0/26:0,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:55:450.916,14344400,0,ACK/FIN,2013 Sep 13  00:55:450.915,286:0/287:0,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:57:070.806,404644504,0,ACK/SYN,2013 Sep 13  00:57:070.795,69:0/70:0/71:0,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:57:070.895,404644504,0,ACK,2013 Sep 13  00:57:070.875,77:0/78:0,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:57:070.925,404644504,0,ACK,2013 Sep 13  00:57:070.895,79:0,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:57:070.946,404644504,0,ACK,2013 Sep 13  00:57:070.925,81:0,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:57:080.075,404644504,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:57:100.495,404644556,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,68.71.212.80,2013 Sep 13  00:57:110.425,117478291,0,ACK/SYN,2013 Sep 13  00:57:110.345,224:0,DATA,
