Client_IP,Server_IP,Timestamp,TCP_Sequence_Number,TCP_Retranmission_Count,TCP_Flag_Info,RLC_Timestamp(first_mapped),RLC_Sequence_Number_and_Retransmission_Count,HTTP_Type,Note
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.484,222757485,0,ACK,2013 Sep 11  18:20:350.463,685:0/686:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.484,222757611,0,ACK,2013 Sep 11  18:20:350.463,685:0/686:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.488,222757737,0,ACK,2013 Sep 11  18:20:350.463,685:0/686:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.490,222757863,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.491,222757989,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.494,222758115,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.495,222758241,0,ACK,2013 Sep 11  18:20:350.494,712:0/713:0/714:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.496,222758367,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.496,222758493,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.499,222758619,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.500,222758745,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.500,222758871,0,ACK,2013 Sep 11  18:20:350.485,705:0/706:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.503,222758997,0,ACK,2013 Sep 11  18:20:350.500,724:0/725:0/726:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.505,222759123,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.505,222759249,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.506,222759375,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.506,222759501,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.509,222759627,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.509,222759753,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.509,222759879,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.510,222760005,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.510,222760131,0,ACK,2013 Sep 11  18:20:350.500,723:0/724:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.511,222760257,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.513,222760383,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.515,222760509,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.515,222760635,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.515,222760761,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.516,222760887,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.516,222761013,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.519,222761139,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.519,222761265,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.520,222761391,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.521,222761517,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.526,222761643,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.526,222761769,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.526,222761895,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.528,222762019,0,ACK,2013 Sep 11  18:20:350.510,741:0/742:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.530,222762145,0,ACK,2013 Sep 11  18:20:350.526,774:0/775:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.533,222762271,0,ACK,2013 Sep 11  18:20:350.526,774:0/775:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.533,222762397,0,ACK,2013 Sep 11  18:20:350.526,774:0/775:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.533,222762523,0,ACK/PSH,2013 Sep 11  18:01:260.080,29:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.534,222762543,0,ACK,2013 Sep 11  18:20:350.526,774:0/775:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.538,222762669,0,ACK,2013 Sep 11  18:20:350.526,774:0/775:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.540,222762795,0,ACK,2013 Sep 11  18:20:350.526,774:0/775:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.545,222762921,0,ACK,2013 Sep 11  18:20:350.540,787:0/788:0/789:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.545,222763047,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.545,222763173,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.546,222763299,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.546,222763425,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.548,222763551,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.550,222763677,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.553,222763803,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.553,222763929,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.555,222764055,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.555,222764181,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.556,222764307,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.556,222764433,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.558,222764559,0,ACK,2013 Sep 11  18:20:350.556,814:0/815:0/816:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.558,222764685,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.560,222764811,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.560,222764937,0,ACK,2013 Sep 11  18:20:350.540,786:0/787:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.563,222765063,0,ACK,2013 Sep 11  18:20:350.560,819:0/820:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.563,222765189,0,ACK,2013 Sep 11  18:20:350.560,819:0/820:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.565,222765315,0,ACK,2013 Sep 11  18:20:350.560,819:0/820:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.568,222765441,0,ACK,2013 Sep 11  18:20:350.560,819:0/820:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.571,222765567,0,ACK,2013 Sep 11  18:20:350.560,819:0/820:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.574,222765693,0,ACK,2013 Sep 11  18:20:350.560,819:0/820:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.589,222765819,0,ACK,2013 Sep 11  18:20:350.574,834:0/835:0/836:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.589,222765945,0,ACK,2013 Sep 11  18:20:350.560,819:0/820:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.594,222766071,0,ACK,2013 Sep 11  18:20:350.588,836:0/837:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.595,222766197,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.595,222766323,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.596,222766449,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.596,222766575,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.596,222766701,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.596,222766827,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.596,222766953,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.600,222767079,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.600,222767205,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.600,222767331,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.603,222767457,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.603,222767583,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.603,222767709,0,ACK,2013 Sep 11  18:20:350.594,843:0/844:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.605,222767835,0,ACK,2013 Sep 11  18:20:350.600,860:0/861:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.605,222767961,0,ACK,2013 Sep 11  18:20:350.600,860:0/861:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.605,222768087,0,ACK,2013 Sep 11  18:20:350.600,860:0/861:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.610,222768213,0,ACK,2013 Sep 11  18:20:350.600,860:0/861:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.611,222768339,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.614,222768443,0,ACK,2013 Sep 11  18:20:350.600,860:0/861:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.616,222768569,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.618,222768695,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.621,222768821,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.624,222768947,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.625,222769073,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.628,222769199,0,ACK/PSH,2013 Sep 11  18:20:350.386,610:0/611:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.630,222769263,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.633,222769389,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.635,222769515,0,ACK,2013 Sep 11  18:20:350.633,893:0/894:0/895:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.635,222769641,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.635,222769767,0,ACK,2013 Sep 11  18:20:350.611,877:0/878:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.639,222769893,0,ACK,2013 Sep 11  18:20:350.635,896:0/897:0/898:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.639,222770019,0,ACK/PSH,2013 Sep 11  18:20:350.625,888:0/889:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.641,222770082,0,ACK,2013 Sep 11  18:20:350.635,896:0/897:0/898:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.645,222770208,0,ACK,2013 Sep 11  18:20:350.641,903:0/904:0/905:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.645,222770334,0,ACK,2013 Sep 11  18:20:350.635,896:0/897:0/898:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.645,222770460,0,ACK,2013 Sep 11  18:20:350.635,896:0/897:0/898:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.646,222770586,0,ACK,2013 Sep 11  18:20:350.635,896:0/897:0/898:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.649,222770712,0,ACK,2013 Sep 11  18:20:350.635,896:0/897:0/898:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.650,222770838,0,ACK/PSH,2013 Sep 11  18:20:350.639,900:0/901:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.650,222770901,0,ACK,2013 Sep 11  18:20:350.635,896:0/897:0/898:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.659,222771027,0,ACK,2013 Sep 11  18:20:350.650,914:0/915:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.659,222771153,0,ACK,2013 Sep 11  18:20:350.650,914:0/915:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.659,222771279,0,ACK,2013 Sep 11  18:20:350.650,914:0/915:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.660,222771405,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.663,222771531,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.663,222771657,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.663,222771783,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.664,222771909,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.670,222772035,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.670,222772161,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.670,222772287,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.675,222772413,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.675,222772539,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.675,222772665,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.679,222772791,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.679,222772917,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.679,222773043,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.680,222773169,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.680,222773295,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.680,222773421,0,ACK,2013 Sep 11  18:20:350.655,916:0/917:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.680,222773547,0,ACK/PSH,2013 Sep 11  18:20:350.659,921:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.691,424328073,0,ACK/SYN,2013 Sep 11  18:20:340.694,69:0/70:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.724,161839626,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.731,424328073,0,ACK,2013 Sep 11  18:20:350.005,385:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.771,161839626,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.901,161839626,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:350.951,424328073,0,ACK/PSH,2013 Sep 11  18:20:350.023,435:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:360.311,424328122,0,ACK,2013 Sep 11  18:20:360.099,1103:0/1104:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:360.481,424328122,0,ACK/PSH,2013 Sep 11  17:56:250.174,1255:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:360.521,53565114,0,ACK/SYN,2013 Sep 11  18:20:360.366,1131:0/1132:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:360.551,424328171,0,ACK,2013 Sep 11  18:20:360.491,1140:0/1141:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:360.781,424328171,0,ACK/PSH,2013 Sep 11  18:20:360.481,1138:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:370.891,222773589,0,ACK/FIN,2013 Sep 11  18:20:370.701,1324:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:380.128,161839700,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:380.805,53565114,0,ACK/FIN,2013 Sep 11  18:20:380.784,1649:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:20:380.821,424328219,0,ACK/FIN,2013 Sep 11  18:20:380.784,1649:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:100.011,55286262,0,ACK/SYN,2013 Sep 11  18:21:510.983,50:0/51:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:100.071,55286262,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:100.241,55286262,0,ACK/PSH,2013 Sep 11  18:21:300.055,25:0/26:0/27:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:120.251,55286292,0,ACK,2013 Sep 11  18:22:120.241,117:0/118:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:120.321,111073385,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:120.391,55286292,0,ACK/PSH,2013 Sep 11  18:21:370.793,270:0/271:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:120.531,111073385,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:120.971,111073385,0,ACK/PSH,2013 Sep 11  17:43:040.681,1863:0/1864:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:150.961,55286375,0,ACK/FIN,2013 Sep 11  18:22:150.951,218:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:22:150.961,111073456,0,ACK/FIN,2013 Sep 11  18:22:150.951,218:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:140.160,222742170,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:170.355,222742171,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:170.415,222742171,0,ACK/PSH,2013 Sep 11  18:27:020.391,1095:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:170.415,222742199,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:210.390,222742199,0,ACK/FIN,2013 Sep 11  18:28:210.293,270:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:480.690,240919681,0,ACK/SYN,2013 Sep 11  18:28:310.906,86:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:490.590,240919681,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:490.760,240919681,0,ACK/PSH,2013 Sep 11  18:28:220.893,312:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:28:510.830,240919711,0,ACK/FIN,2013 Sep 11  18:28:510.790,173:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:210.398,104832320,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:210.460,104832320,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:210.466,104832320,0,ACK/PSH,2013 Sep 11  18:28:510.535,153:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:230.946,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:240.176,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:240.210,104832348,0,ACK/RST,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:240.636,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:250.556,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:270.406,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:310.106,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:390.621,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:30:530.276,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:31:240.910,104832348,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:33:310.510,326680078,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:33:310.550,326680078,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:33:310.613,326680078,0,ACK/PSH,2013 Sep 11  18:31:330.800,286:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:33:330.693,326680106,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:34:510.686,334004850,0,ACK/SYN,2013 Sep 11  18:34:500.869,110:0/111:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:34:510.736,334004850,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:34:510.746,334004850,0,ACK/PSH,2013 Sep 11  18:34:020.673,2031:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:34:540.296,334004879,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:310.686,102364475,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:310.716,102364475,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:310.856,427611391,0,ACK/SYN,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:320.056,427611391,0,ACK,N/A,N/A,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:320.066,427611391,0,ACK/PSH,2013 Sep 11  18:34:500.026,4:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:320.096,102364475,0,ACK/PSH,2013 Sep 11  18:20:340.826,129:0/130:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:350.768,427611411,0,ACK/FIN,2013 Sep 11  18:35:350.766,193:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:35:350.768,102364546,0,ACK/FIN,2013 Sep 11  18:35:350.766,193:0,DATA,
21.150.255.211,208.54.32.17,2013 Sep 11  18:38:510.936,348216200,0,ACK/SYN,N/A,N/A,DATA,
